,date,city_1,country_1,city_2,country_2,working,source,lat,lng,same
558,1951-07-13,Port-au-Prince,Haiti,,,y,,18.594395,-72.3074326,True
559,1951-07-14,Port-au-Prince,Haiti,,,y,,18.594395,-72.3074326,True
560,1951-07-15,Port-au-Prince,Haiti,,,y,,18.594395,-72.3074326,True
561,1951-07-16,Port-au-Prince,Haiti,,,y,,18.594395,-72.3074326,True
562,1951-07-17,Port-au-Prince,Haiti,,,y,,18.594395,-72.3074326,True
563,1951-07-18,Port-au-Prince,Haiti,,,y,,18.594395,-72.3074326,True
564,1951-07-19,Port-au-Prince,Haiti,,,y,,18.594395,-72.3074326,True
565,1951-07-20,Port-au-Prince,Haiti,,,y,FBI file,18.594395,-72.3074326,True
566,1951-07-21,Port-au-Prince,Haiti,,,y,,18.594395,-72.3074326,True
567,1951-07-22,Port-au-Prince,Haiti,,,y,MHS Box 22 Personal Log,18.594395,-72.3074326,True
568,1951-07-23,Port-au-Prince,Haiti,,,y,,18.594395,-72.3074326,True
569,1951-07-24,Port-au-Prince,Haiti,,,y,,18.594395,-72.3074326,True
570,1951-07-25,Port-au-Prince,Haiti,,,y,,18.594395,-72.3074326,True
571,1951-07-26,Port-au-Prince,Haiti,,,y,,18.594395,-72.3074326,True
572,1951-07-27,Port-au-Prince,Haiti,,,y,,18.594395,-72.3074326,True
573,1951-07-28,Port-au-Prince,Haiti,,,y,"SIU program, MHS Box 22 Personal Log",18.594395,-72.3074326,True
574,1951-07-29,Port-au-Prince,Haiti,Mexico City,Mexico,n,SIU Box 15 folder 8,,,True
575,1951-07-30,Mexico City,Mexico,Guadalajara,Mexico,n,,19.4326077,-99.133208,False
576,1951-07-31,Guadalajara,Mexico,,,y,,20.6596988,-103.3496092,False
577,1951-08-01,Guadalajara,Mexico,,,y,SIU Bic 15 folder 8,20.6596988,-103.3496092,True
578,1951-08-02,Guadalajara,Mexico,,,y,SIU Bic 15 folder 8,20.6596988,-103.3496092,True
579,1951-08-03,Guadalajara,Mexico,,,y,,20.6596988,-103.3496092,True
580,1951-08-04,Guadalajara,Mexico,,,y,,20.6596988,-103.3496092,True
581,1951-08-05,Guadalajara,Mexico,,,y,,20.6596988,-103.3496092,True
582,1951-08-06,Guadalajara,Mexico,,,y,,20.6596988,-103.3496092,True
583,1951-08-07,Guadalajara,Mexico,,,y,,20.6596988,-103.3496092,True
584,1951-08-08,Guadalajara,Mexico,,,y,,20.6596988,-103.3496092,True
585,1951-08-09,Guadalajara,Mexico,,,y,,20.6596988,-103.3496092,True
586,1951-08-10,Guadalajara,Mexico,Mexico City,Mexico,n,,20.6596988,-103.3496092,True
587,1951-08-11,Mexico City,Mexico,Las Vegas,USA,n,,19.4326077,-99.133208,False
588,1951-08-12,Las Vegas,USA,,,y,,36.1699412,-115.1398296,False
589,1951-08-13,Las Vegas,USA,,,y,,36.1699412,-115.1398296,True
590,1951-08-14,Las Vegas,USA,,,y,,36.1699412,-115.1398296,True
591,1951-08-15,Las Vegas,USA,,,y,SIU Box 15 folder 8; Variety,36.1699412,-115.1398296,True
592,1951-08-16,Las Vegas,USA,,,y,,36.1699412,-115.1398296,True
593,1951-08-17,Las Vegas,USA,,,y,,36.1699412,-115.1398296,True
594,1951-08-18,Las Vegas,USA,,,y,,36.1699412,-115.1398296,True
595,1951-08-19,Las Vegas,USA,,,y,,36.1699412,-115.1398296,True
596,1951-08-20,Las Vegas,USA,,,y,,36.1699412,-115.1398296,True
597,1951-08-21,Las Vegas,USA,,,y,,36.1699412,-115.1398296,True
598,1951-08-22,Las Vegas,USA,,,y,,36.1699412,-115.1398296,True
599,1951-08-23,Las Vegas,USA,,,y,,36.1699412,-115.1398296,True
600,1951-08-24,Las Vegas,USA,,,y,,36.1699412,-115.1398296,True
601,1951-08-25,Las Vegas,USA,,,y,,36.1699412,-115.1398296,True
602,1951-08-26,Las Vegas,USA,,,y,SIU Box 15 folder 8; Variety,36.1699412,-115.1398296,True
603,1951-08-27,Las Vegas,USA,,,y,,36.1699412,-115.1398296,True
604,1951-08-28,Las Vegas,USA,,,y,SIU Box 15 folder 9,36.1699412,-115.1398296,True
605,1951-08-29,Las Vegas,USA,Reno,USA,n,,36.1699412,-115.1398296,True
606,1951-08-30,Reno,USA,,,y,SIU Box 15 folder 8,39.5296329,-119.8138027,False
607,1951-08-31,Reno,USA,,,y,,39.5296329,-119.8138027,True
608,1951-09-01,Reno,USA,,,y,,39.5296329,-119.8138027,True
609,1951-09-02,Reno,USA,,,y,,39.5296329,-119.8138027,True
610,1951-09-03,Reno,USA,,,y,,39.5296329,-119.8138027,True
611,1951-09-04,Reno,USA,,,y,,39.5296329,-119.8138027,True
612,1951-09-05,Reno,USA,,,y,,39.5296329,-119.8138027,True
613,1951-09-06,Reno,USA,,,y,,39.5296329,-119.8138027,True
614,1951-09-07,Reno,USA,,,y,MHS Box 22 Personal Log; SIU Box 15 folder 8,39.5296329,-119.8138027,True
615,1951-09-08,,,,,,,35.2109787,-101.8667601,False
616,1951-09-09,,,,,,,35.2109787,-101.8667601,False
617,1951-09-10,,,,,,,35.2109787,-101.8667601,False
618,1951-09-11,,,,,,,35.2109787,-101.8667601,False
619,1951-09-12,,,,,,SIU Box 16 folder 4,36.0545737,-95.923037,False
620,1951-09-13,,,,,,,35.2109787,-101.8667601,False
621,1951-09-14,,,,,,,35.2109787,-101.8667601,False
622,1951-09-15,,,,,,,35.2109787,-101.8667601,False
623,1951-09-16,Hollywood,USA,,,y,SIU Box 15 folder 8,34.0928092,-118.3286614,False
624,1951-09-17,Hollywood,USA,,,y,SIU Box 15 folder 8,34.0928092,-118.3286614,True
625,1951-09-18,Hollywood,USA,,,y,SIU Box 15 folder 8,34.0928092,-118.3286614,True
626,1951-09-19,Hollywood,USA,,,y,"MHS Box 22 Personal Log; SIU Box 15, folder 9",34.0928092,-118.3286614,True
627,1951-09-20,Hollywood,USA,,,y,SIU Box 15 folder 8,34.0928092,-118.3286614,True
628,1951-09-21,Hollywood,USA,,,y,SIU Box 15 folder 8,34.0928092,-118.3286614,True
629,1951-09-22,Hollywood,USA,,,y,SIU Box 15 folder 8,34.0928092,-118.3286614,True
630,1951-09-23,Hollywood,USA,,,y,SIU Box 15 folder 8,34.0928092,-118.3286614,True
631,1951-09-24,Hollywood,USA,,,y,SIU Box 15 folder 8,34.0928092,-118.3286614,True
632,1951-09-25,Hollywood,USA,,,y,SIU Box 15 folder 8,34.0928092,-118.3286614,True
633,1951-09-26,Hollywood,USA,,,y,SIU Box 15 folder 8,34.0928092,-118.3286614,True
634,1951-09-27,,,,,,,35.2109787,-101.8667601,False
635,1951-09-28,,,,,,,35.2109787,-101.8667601,False
636,1951-09-29,,,,,,,35.2109787,-101.8667601,False
637,1951-09-30,,,,,,,35.2109787,-101.8667601,False
638,1951-10-01,,,,,,,35.2109787,-101.8667601,False
639,1951-10-02,New York,USA,,,y,"SIU Box 15, folder 9",40.7127753,-74.0059728,False
640,1951-10-03,New York,USA,,,n,,40.7127753,-74.0059728,True
641,1951-10-04,New York,USA,,,n,SIU Box 15 folder 8,40.7127753,-74.0059728,True
642,1951-10-05,,,,,n,,36.0545737,-95.923037,False
643,1951-10-06,New York,USA,Gander,Newfoundland,n,SIU Box 39 folder 4; flight manifest; Air France 1950 timetable,40.7127753,-74.0059728,False
644,1951-10-07,Gander,Newfoundland,Paris ,France,n,,48.954408,-54.6103488,False
645,1951-10-08,Paris,France,,,n,,48.856614,2.3522219,False
646,1951-10-09,Paris,France,,,n,,48.856614,2.3522219,True
647,1951-10-10,Paris,France,,,n,,48.856614,2.3522219,True
648,1951-10-11,Paris,France,,,n,,48.856614,2.3522219,True
649,1951-10-12,Paris,France,,,n,,48.856614,2.3522219,True
650,1951-10-13,Paris,France,,,n,,48.856614,2.3522219,True
651,1951-10-14,Paris,France,,,n,,48.856614,2.3522219,True
652,1951-10-15,Paris,France,,,n,,48.856614,2.3522219,True
653,1951-10-16,Paris,France,,,n,,48.856614,2.3522219,True
654,1951-10-17,Paris,France,,,n,,48.856614,2.3522219,True
655,1951-10-18,Paris,France,,,y,SIU Box 15 folder 9,48.856614,2.3522219,True
656,1951-10-19,Paris,France,,,y,SIU Box 15 folder 9,48.856614,2.3522219,True
657,1951-10-20,Paris,France,,,y,SIU Box 15 folder 9,48.856614,2.3522219,True
658,1951-10-21,Paris,France,,,y,SIU Box 15 folder 9,48.856614,2.3522219,True
659,1951-10-22,Paris,France,,,y,SIU Box 15 folder 9,48.856614,2.3522219,True
660,1951-10-23,Paris,France,,,y,SIU Box 15 folder 9,48.856614,2.3522219,True
661,1951-10-24,Paris,France,,,y,SIU Box 15 folder 9,48.856614,2.3522219,True
662,1951-10-25,Paris,France,,,y,SIU Box 15 folder 9,48.856614,2.3522219,True
663,1951-10-26,Paris,France,,,y,SIU Box 15 folder 9,48.856614,2.3522219,True
664,1951-10-27,Paris,France,,,y,SIU Box 15 folder 9,48.856614,2.3522219,True
665,1951-10-28,Paris,France,,,y,SIU Box 15 folder 9,48.856614,2.3522219,True
666,1951-10-29,Paris,France,,,y,SIU Box 15 folder 9,48.856614,2.3522219,True
667,1951-10-30,Paris,France,,,y,SIU Box 15 folder 9,48.856614,2.3522219,True
668,1951-10-31,Paris,France,,,y,SIU Box 15 folder 9,48.856614,2.3522219,True
669,1951-11-01,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
670,1951-11-02,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
671,1951-11-03,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
672,1951-11-04,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
673,1951-11-05,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
674,1951-11-06,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
675,1951-11-07,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
676,1951-11-08,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
677,1951-11-09,Paris,France,,,y,MHS Box 22 Personal Log,,,True
678,1951-11-10,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
679,1951-11-11,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
680,1951-11-12,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
681,1951-11-13,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
682,1951-11-14,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
683,1951-11-15,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
684,1951-11-16,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
685,1951-11-17,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
686,1951-11-18,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
687,1951-11-19,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
688,1951-11-20,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
689,1951-11-21,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
690,1951-11-22,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
691,1951-11-23,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
692,1951-11-24,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
693,1951-11-25,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
694,1951-11-26,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
695,1951-11-27,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
696,1951-11-28,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
697,1951-11-29,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
698,1951-11-30,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
699,1951-12-01,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
700,1951-12-02,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
701,1951-12-03,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
702,1951-12-04,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
703,1951-12-05,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
704,1951-12-06,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
705,1951-12-07,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
706,1951-12-08,Paris,France,,,y,MHS Box 22 Personal Log; SIU Box 15 folder 9,48.856614,2.3522219,True
707,1951-12-09,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
708,1951-12-10,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
709,1951-12-11,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
710,1951-12-12,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
711,1951-12-13,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
712,1951-12-14,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
713,1951-12-15,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
714,1951-12-16,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
715,1951-12-17,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
716,1951-12-18,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
717,1951-12-19,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
718,1951-12-20,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
719,1951-12-21,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
720,1951-12-22,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
721,1951-12-23,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
722,1951-12-24,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
723,1951-12-25,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
724,1951-12-26,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
725,1951-12-27,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
726,1951-12-28,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
727,1951-12-29,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
728,1951-12-30,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
729,1951-12-31,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
730,1952-01-01,Paris,France,,,y,MHS Box 22 Personal Log,48.856614,2.3522219,True
731,1952-01-02,Paris,France,,,n,MHS Box 22 Personal Log,48.856614,2.3522219,True
732,1952-01-03,Paris,France,,,n,MHS Box 22 Personal Log,48.856614,2.3522219,True
733,1952-01-04,Paris,France,London ,England,n,MHS Box 22 Personal Log,48.856614,2.3522219,True
734,1952-01-05,London,England,,,y,MHS Box 22 Personal Log; SIU Box 16 folder 1,51.5073509,-0.1277583,False
735,1952-01-06,London,England,,,n,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
736,1952-01-07,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
737,1952-01-08,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
738,1952-01-09,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
739,1952-01-10,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
740,1952-01-11,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
741,1952-01-12,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
742,1952-01-13,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
743,1952-01-14,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
744,1952-01-15,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
745,1952-01-16,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
746,1952-01-17,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
747,1952-01-18,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
748,1952-01-19,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
749,1952-01-20,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
750,1952-01-21,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
751,1952-01-22,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
752,1952-01-23,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
753,1952-01-24,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
754,1952-01-25,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
755,1952-01-26,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
756,1952-01-27,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
757,1952-01-28,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
758,1952-01-29,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
759,1952-01-30,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
760,1952-01-31,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
761,1952-02-01,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
762,1952-02-02,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
763,1952-02-03,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
764,1952-02-04,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
765,1952-02-05,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
766,1952-02-06,London,England,,,n,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
767,1952-02-07,London,England,,,n,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
768,1952-02-08,London,England,,,n,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
769,1952-02-09,London,England,,,n,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
770,1952-02-10,London,England,,,n,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
771,1952-02-11,London,England,,,n,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
772,1952-02-12,London,England,,,n,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
773,1952-02-13,London,England,,,y,MHS Box 22 Personal Log; SIU Box 16 folder 1,51.5073509,-0.1277583,True
774,1952-02-14,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
775,1952-02-15,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
776,1952-02-16,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
777,1952-02-17,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
778,1952-02-18,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
779,1952-02-19,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
780,1952-02-20,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
781,1952-02-21,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
782,1952-02-22,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
783,1952-02-23,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
784,1952-02-24,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
785,1952-02-25,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
786,1952-02-26,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
787,1952-02-27,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
788,1952-02-28,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
789,1952-02-29,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
790,1952-03-01,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
791,1952-03-02,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
792,1952-03-03,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
793,1952-03-04,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
794,1952-03-05,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
795,1952-03-06,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
796,1952-03-07,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
797,1952-03-08,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
798,1952-03-09,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
799,1952-03-10,London,England,,,y,MHS Box 22 Personal Log; SIU Box 39 folder 4,51.5073509,-0.1277583,True
800,1952-03-11,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
801,1952-03-12,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
802,1952-03-13,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
803,1952-03-14,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
804,1952-03-15,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
805,1952-03-16,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
806,1952-03-17,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
807,1952-03-18,London,England,,,y,MHS Box 22 Personal Log,51.5073509,-0.1277583,True
